Order Date,Region,State,Category,Sub-Category,Product Name,Sales,Profit,Quantity,Discount,Customer Segment,Ship Mode
05/03/2023,West,Utah,Office Supplies,Envelopes,Kraft Envelope Pack,739.82,71.04,5,0.15,Corporate,Second Class
07/21/2021,West,Washington,Technology,Phones,Apple iPhone Case,2541.35,710.56,4,0,Consumer,Standard Class
08/17/2022,Central,Missouri,Technology,Machines,HP LaserJet Printer,484.99,86.89,3,0.5,Consumer,Second Class
09/04/2023,West,Arizona,Office Supplies,Binders,Cardinal Ring Binder,2214.43,773.82,14,0,Consumer,Standard Class
05/11/2022,West,Colorado,Furniture,Tables,Bush Somerset Table,2570.97,-582.03,9,0.3,Corporate,Same Day
08/27/2024,South,Florida,Office Supplies,Binders,GBC Binding Cover,547.3,109.89,11,0.7,Corporate,Same Day
09/24/2023,South,Louisiana,Office Supplies,Storage,Rubbermaid File Bin,288.53,5.57,14,0,Corporate,Second Class
12/02/2024,Central,Texas,Furniture,Chairs,HON Executive Leather Chair,617.55,-147.47,1,0.2,Home Office,Same Day
07/21/2022,West,Arizona,Office Supplies,Binders,Wilson Jones Binder,184.58,51.91,3,0.3,Corporate,Second Class
12/03/2024,West,Idaho,Office Supplies,Paper,Boise Multi-Use Paper,377.4,-70.94,3,0.1,Home Office,Second Class
07/30/2023,West,Utah,Technology,Machines,HP LaserJet Printer,1428.25,-338.77,9,0.7,Home Office,Standard Class
07/25/2023,Central,Ohio,Technology,Machines,Brother Fax Machine,1170.98,73.35,13,0.7,Home Office,First Class
10/13/2024,West,Washington,Furniture,Furnishings,Tenex Chair Mat,112.94,-11.33,2,0.7,Home Office,Same Day
10/13/2023,East,Maine,Furniture,Furnishings,Eldon Desk Lamp,162.52,13.84,8,0.2,Corporate,First Class
10/31/2023,South,South Carolina,Office Supplies,Supplies,Tape Dispenser,335.48,-58.66,7,0.8,Consumer,Second Class
06/05/2024,East,Maine,Technology,Accessories,Logitech Wireless Mouse,7473.78,1449.23,13,0.15,Corporate,Second Class
07/26/2021,West,Colorado,Technology,Accessories,SanDisk USB Drive,3090.02,604.09,4,0.1,Home Office,Standard Class
09/12/2024,Central,Wisconsin,Furniture,Furnishings,Tenex Chair Mat,1119.03,222.23,12,0.2,Consumer,Standard Class
10/09/2024,South,Louisiana,Office Supplies,Envelopes,Kraft Envelope Pack,164.88,33.6,4,0.3,Home Office,Standard Class
05/02/2022,Central,Texas,Office Supplies,Art,Bic Pen Pack,295.08,-27.59,8,0,Corporate,Same Day
03/20/2022,South,Florida,Technology,Machines,HP LaserJet Printer,885.96,52.78,11,0.5,Corporate,Standard Class
10/12/2021,West,Colorado,Office Supplies,Supplies,Swingline Stapler,273.14,-41.86,14,0,Home Office,First Class
06/29/2021,South,South Carolina,Office Supplies,Paper,Xerox Copy Paper,421.27,-53.29,5,0.6,Consumer,Standard Class
11/16/2022,South,North Carolina,Furniture,Bookcases,O'Sullivan 5-Shelf Bookcase,4170.33,642.23,13,0.6,Consumer,Standard Class
12/14/2024,West,Montana,Furniture,Bookcases,Hon Metal Bookcase,2983.83,-79.57,7,0.15,Consumer,Standard Class
06/05/2021,East,New Jersey,Furniture,Chairs,Bush Mid-Back Chair,417.05,-82.43,12,0.15,Consumer,Second Class
12/28/2023,Central,Missouri,Furniture,Furnishings,Fellowes Monitor Stand,1721.85,-232.56,8,0.7,Consumer,First Class
07/28/2022,South,Florida,Furniture,Chairs,Global Deluxe Task Chair,352.83,16.7,4,0.7,Consumer,Second Class
04/23/2023,Central,Wisconsin,Furniture,Bookcases,Sauder Heritage Bookcase,4717.76,1098.64,6,0,Corporate,Same Day
02/13/2022,East,Pennsylvania,Furniture,Tables,Bretford Conference Table,568.59,-28.22,2,0.1,Home Office,Same Day
11/03/2024,Central,Ohio,Furniture,Furnishings,Tenex Chair Mat,6792.87,734.16,11,0,Corporate,Same Day
02/13/2023,South,North Carolina,Technology,Phones,OtterBox Phone Cover,11200.86,2581.15,13,0,Home Office,Same Day
01/30/2023,South,Louisiana,Office Supplies,Supplies,Tape Dispenser,783.98,29.97,14,0,Home Office,Standard Class
06/12/2024,West,Nevada,Technology,Phones,Samsung Galaxy Charger,1857.5,-285.23,8,0.7,Corporate,Same Day
04/17/2024,West,California,Office Supplies,Envelopes,Kraft Envelope Pack,346.85,17.61,5,0.2,Home Office,Standard Class
10/19/2023,South,South Carolina,Office Supplies,Art,Newell Highlighters,305.64,-19.25,10,0.7,Home Office,Standard Class
11/11/2023,West,Washington,Office Supplies,Supplies,Swingline Stapler,119.5,10.9,6,0.6,Home Office,First Class
01/11/2023,West,Utah,Technology,Machines,Canon imageCLASS Printer,3115.73,655.31,5,0.15,Home Office,Second Class
03/05/2021,South,Georgia,Technology,Accessories,SanDisk USB Drive,3996.58,1032.97,7,0.1,Corporate,Standard Class
12/29/2022,West,California,Technology,Copiers,Canon Copier,1641.45,-135.48,4,0.4,Consumer,First Class
10/11/2024,Central,Minnesota,Technology,Accessories,Kensington Keyboard,1838.17,377.91,6,0.15,Consumer,Same Day
08/05/2021,South,Louisiana,Office Supplies,Binders,GBC Binding Cover,2412.62,56.26,13,0,Consumer,Standard Class
05/20/2021,Central,Texas,Technology,Accessories,Belkin Surge Protector,750.41,-140.03,2,0,Corporate,First Class
07/14/2021,South,Kentucky,Technology,Phones,Motorola Phone Stand,236.62,19.21,1,0.8,Corporate,Same Day
11/02/2021,East,Rhode Island,Office Supplies,Labels,Avery Shipping Labels,1350.01,-94.0,7,0,Corporate,Standard Class
06/18/2021,Central,Nebraska,Technology,Copiers,Ricoh Office Copier,2352.41,120.56,2,0,Corporate,Standard Class
04/07/2021,West,Nevada,Furniture,Tables,Lesro Reception Table,6124.69,-707.54,12,0.15,Consumer,Same Day
12/22/2023,West,Oregon,Office Supplies,Fasteners,Acco Binder Clips,875.86,126.44,10,0.6,Corporate,Standard Class
08/09/2023,West,California,Office Supplies,Paper,Xerox Copy Paper,478.43,93.01,8,0.6,Home Office,Second Class
08/15/2023,Central,Missouri,Technology,Machines,Brother Fax Machine,875.87,-155.27,1,0.15,Home Office,Second Class
05/17/2022,East,Pennsylvania,Technology,Copiers,Sharp Digital Copier,345.53,-31.59,3,0.1,Corporate,Same Day
08/08/2023,Central,Illinois,Technology,Phones,Samsung Galaxy Charger,298.53,71.69,6,0.6,Consumer,Standard Class
02/10/2022,West,Arizona,Furniture,Furnishings,Advantus Wall Clock,3979.29,-84.36,12,0,Home Office,Same Day
02/18/2023,Central,Texas,Technology,Accessories,Kensington Keyboard,328.68,45.9,3,0.2,Consumer,Second Class
07/28/2024,East,Pennsylvania,Office Supplies,Labels,Avery Round Labels,297.57,89.89,2,0,Consumer,Second Class
05/23/2022,East,Vermont,Furniture,Furnishings,Eldon Desk Lamp,4969.96,-634.46,12,0.3,Consumer,First Class
12/02/2021,West,Oregon,Furniture,Tables,Chromcraft Round Table,5467.58,69.13,11,0.3,Consumer,First Class
05/20/2023,West,Montana,Office Supplies,Binders,Wilson Jones Binder,416.93,-77.05,2,0,Home Office,First Class
12/08/2024,Central,Wisconsin,Technology,Machines,Epson Scanner,352.0,86.67,2,0.5,Corporate,Second Class
12/22/2023,South,Tennessee,Technology,Machines,Epson Scanner,468.09,-13.46,3,0.8,Home Office,Standard Class
01/10/2022,Central,Nebraska,Technology,Accessories,Logitech Wireless Mouse,2179.39,-90.66,13,0.1,Corporate,Second Class
08/13/2024,Central,Kansas,Furniture,Chairs,Bush Mid-Back Chair,713.59,-34.51,3,0.5,Corporate,First Class
03/10/2022,East,New Hampshire,Technology,Phones,OtterBox Phone Cover,4857.16,1182.56,6,0.15,Consumer,First Class
09/28/2023,West,Arizona,Technology,Copiers,Ricoh Office Copier,2473.64,731.82,8,0.15,Home Office,Same Day
05/25/2023,Central,Nebraska,Furniture,Bookcases,Bush Wood Bookcase,314.76,-77.05,5,0,Home Office,Second Class
10/07/2024,South,Virginia,Technology,Copiers,Xerox WorkCentre Copier,6229.03,1441.37,8,0.2,Corporate,Same Day
02/12/2021,West,Montana,Office Supplies,Labels,Kroy Label Tape,366.49,-86.75,10,0,Corporate,Standard Class
02/10/2022,South,North Carolina,Office Supplies,Labels,Avery Shipping Labels,89.56,18.22,10,0.3,Consumer,Second Class
02/29/2024,West,Arizona,Office Supplies,Storage,Rubbermaid File Bin,500.11,-16.83,3,0.3,Consumer,Same Day
03/22/2022,Central,Michigan,Furniture,Furnishings,Eldon Desk Lamp,172.01,42.17,3,0.2,Home Office,First Class
11/13/2021,West,Montana,Technology,Accessories,SanDisk USB Drive,2802.61,-439.52,8,0.5,Consumer,Same Day
06/22/2022,East,New Hampshire,Technology,Accessories,Belkin Surge Protector,3760.03,748.52,6,0.15,Corporate,First Class
01/31/2022,South,Kentucky,Furniture,Chairs,Novimex Swivel Chair,5446.2,1494.7,12,0,Home Office,Second Class
10/25/2021,South,Georgia,Technology,Machines,HP LaserJet Printer,10150.5,-1554.64,11,0.15,Home Office,Second Class
08/04/2023,South,North Carolina,Office Supplies,Fasteners,Staples Standard Staples,1060.3,222.52,7,0.15,Corporate,Standard Class
06/15/2021,Central,Missouri,Office Supplies,Envelopes,Kraft Envelope Pack,143.53,7.58,3,0.5,Consumer,Standard Class
03/19/2021,Central,Texas,Furniture,Chairs,HON Executive Leather Chair,664.61,87.63,8,0.7,Home Office,First Class
05/11/2023,West,Montana,Technology,Machines,Epson Scanner,4606.41,-647.03,8,0.4,Home Office,Second Class
02/01/2022,Central,Wisconsin,Furniture,Chairs,Novimex Swivel Chair,7795.17,483.44,12,0,Consumer,Same Day
01/25/2021,West,Washington,Office Supplies,Art,Newell Highlighters,4.94,0.07,3,0.3,Consumer,Standard Class
03/11/2024,Central,Michigan,Technology,Accessories,Belkin Surge Protector,8981.0,2746.99,11,0.3,Corporate,Second Class
05/25/2022,South,Georgia,Office Supplies,Envelopes,Manila Envelopes,180.62,-44.69,2,0,Home Office,Second Class
09/24/2024,East,Rhode Island,Office Supplies,Paper,Xerox Copy Paper,1284.71,-281.3,13,0.6,Home Office,Second Class
09/24/2021,West,Idaho,Office Supplies,Paper,Xerox Copy Paper,1483.49,420.5,10,0.4,Corporate,Standard Class
11/02/2024,Central,Kansas,Office Supplies,Storage,Iris Stackable Bin,1210.47,421.98,12,0.4,Home Office,Standard Class
05/29/2024,West,Utah,Technology,Phones,Apple iPhone Case,123.82,-28.91,1,0.4,Home Office,Same Day
01/04/2022,East,New Jersey,Furniture,Tables,Chromcraft Round Table,1434.32,243.56,4,0.6,Home Office,Same Day
11/03/2022,East,New Jersey,Furniture,Chairs,Global Deluxe Task Chair,4254.13,1217.54,13,0.6,Home Office,Same Day
06/25/2024,Central,Illinois,Office Supplies,Envelopes,Manila Envelopes,39.15,-9.46,1,0.1,Home Office,Standard Class
08/11/2023,South,Florida,Technology,Accessories,Logitech Wireless Mouse,1368.49,310.89,6,0,Corporate,Standard Class
10/08/2023,West,California,Furniture,Furnishings,Fellowes Monitor Stand,4169.38,912.35,11,0.2,Corporate,First Class
09/14/2022,Central,Texas,Technology,Accessories,Logitech Wireless Mouse,2262.67,559.57,6,0,Corporate,Second Class
09/20/2021,West,Utah,Office Supplies,Labels,Kroy Label Tape,1011.38,326.94,8,0,Consumer,Standard Class
08/26/2024,Central,Ohio,Furniture,Tables,Bush Somerset Table,5305.89,-295.16,9,0.15,Consumer,First Class
06/19/2022,South,North Carolina,Furniture,Furnishings,Fellowes Monitor Stand,8292.03,935.88,11,0.1,Consumer,First Class
06/10/2022,East,Vermont,Technology,Copiers,Ricoh Office Copier,408.25,64.21,1,0.4,Home Office,Same Day
06/24/2024,Central,Kansas,Office Supplies,Supplies,Swingline Stapler,31.08,4.27,2,0,Corporate,Same Day
07/03/2024,West,Utah,Office Supplies,Art,Bic Pen Pack,174.73,12.72,4,0.7,Corporate,Second Class
07/25/2022,South,Louisiana,Furniture,Bookcases,Hon Metal Bookcase,7140.21,-1315.88,10,0.1,Home Office,First Class
05/21/2022,Central,Nebraska,Technology,Machines,Brother Fax Machine,188.28,2.68,8,0.5,Corporate,Standard Class
05/20/2021,South,Mississippi,Furniture,Furnishings,Advantus Wall Clock,4923.38,-128.2,13,0.5,Home Office,Second Class
09/30/2024,South,Mississippi,Furniture,Bookcases,Hon Metal Bookcase,5199.22,-649.87,12,0,Corporate,Same Day
01/14/2022,East,New Jersey,Office Supplies,Fasteners,Acco Binder Clips,426.91,-105.48,2,0,Home Office,First Class
01/23/2023,South,Kentucky,Technology,Accessories,Logitech Wireless Mouse,3422.39,-482.63,4,0,Corporate,Same Day
10/03/2023,East,New York,Technology,Phones,Motorola Phone Stand,1813.78,257.59,13,0.5,Consumer,Second Class
07/28/2024,East,Massachusetts,Office Supplies,Art,Sharpie Marker Set,919.8,-160.96,7,0.2,Home Office,First Class
02/26/2021,South,Kentucky,Office Supplies,Supplies,Tape Dispenser,1445.14,8.26,12,0.4,Consumer,Same Day
05/22/2022,Central,Missouri,Furniture,Tables,Bush Somerset Table,400.01,-87.79,14,0.4,Corporate,Standard Class
02/21/2024,South,Virginia,Office Supplies,Paper,Universal Legal Pad,1326.07,175.25,8,0,Corporate,Second Class
09/06/2023,South,Alabama,Furniture,Bookcases,Bush Wood Bookcase,5212.74,1300.42,12,0.4,Home Office,First Class
09/07/2021,Central,Minnesota,Technology,Copiers,Ricoh Office Copier,3328.65,244.75,9,0,Corporate,First Class
04/24/2022,East,Connecticut,Furniture,Furnishings,Advantus Wall Clock,2646.7,490.9,11,0,Home Office,Same Day
06/18/2021,West,Utah,Furniture,Tables,Bush Somerset Table,1539.9,274.49,11,0,Home Office,Second Class
08/03/2023,East,Maine,Technology,Phones,Apple iPhone Case,3331.17,1105.63,12,0,Home Office,Standard Class
05/10/2023,Central,Wisconsin,Technology,Accessories,SanDisk USB Drive,543.14,134.71,8,0.4,Home Office,First Class
01/15/2021,East,New Hampshire,Technology,Copiers,Ricoh Office Copier,2074.79,214.65,5,0.2,Consumer,Standard Class
06/21/2023,East,Vermont,Technology,Accessories,SanDisk USB Drive,4659.38,1035.06,11,0.3,Home Office,Same Day
04/01/2023,South,Tennessee,Office Supplies,Fasteners,Acco Binder Clips,1442.32,-19.57,14,0.15,Home Office,First Class
04/15/2024,West,California,Technology,Accessories,Kensington Keyboard,2472.54,-142.44,7,0.15,Consumer,Standard Class
12/20/2023,South,Tennessee,Furniture,Tables,Lesro Reception Table,613.58,26.13,3,0.6,Consumer,Same Day
12/08/2021,Central,Wisconsin,Technology,Accessories,Kensington Keyboard,84.07,14.28,1,0.3,Corporate,Standard Class
08/14/2024,South,Mississippi,Furniture,Furnishings,Tenex Chair Mat,4478.72,-379.0,9,0.3,Consumer,Same Day
02/19/2022,South,North Carolina,Office Supplies,Fasteners,Acco Binder Clips,629.47,144.82,10,0,Consumer,First Class
03/06/2024,West,California,Furniture,Bookcases,Hon Metal Bookcase,2933.24,-698.43,14,0.1,Consumer,Standard Class
12/26/2022,East,Rhode Island,Office Supplies,Storage,Rubbermaid File Bin,334.7,-14.77,5,0.5,Corporate,First Class
11/11/2021,Central,Ohio,Technology,Accessories,SanDisk USB Drive,1064.56,-218.35,10,0.3,Consumer,Same Day
10/12/2022,South,Virginia,Office Supplies,Supplies,X-Acto Cutting Mat,287.4,79.84,2,0.4,Consumer,Same Day
05/19/2023,East,Massachusetts,Office Supplies,Envelopes,Manila Envelopes,1703.78,-172.99,10,0.3,Consumer,First Class
11/01/2022,South,Virginia,Furniture,Furnishings,Tenex Chair Mat,6279.22,1039.21,11,0.3,Home Office,Standard Class
07/22/2024,South,North Carolina,Office Supplies,Fasteners,Officemate Paper Clips,988.47,-147.41,8,0.3,Consumer,Same Day
09/21/2023,Central,Ohio,Office Supplies,Envelopes,Kraft Envelope Pack,296.56,11.52,10,0.4,Home Office,Standard Class
05/27/2024,East,New York,Furniture,Furnishings,Eldon Desk Lamp,8035.49,2797.03,13,0,Corporate,Second Class
07/26/2021,East,Massachusetts,Technology,Copiers,Xerox WorkCentre Copier,2813.22,649.83,3,0,Home Office,Standard Class
09/17/2022,East,Connecticut,Office Supplies,Fasteners,Bostitch Push Pins,193.55,31.58,14,0.8,Consumer,Standard Class
03/21/2022,East,Vermont,Office Supplies,Fasteners,Acco Binder Clips,1496.91,510.82,11,0.1,Corporate,Standard Class
09/20/2021,West,Arizona,Furniture,Chairs,Novimex Swivel Chair,3308.93,-645.88,6,0.1,Corporate,Standard Class
10/04/2022,West,California,Technology,Copiers,Sharp Digital Copier,5126.01,1296.42,14,0.6,Consumer,First Class
01/24/2022,West,California,Furniture,Tables,Chromcraft Round Table,658.92,-54.02,13,0.2,Consumer,Second Class
02/20/2021,West,Oregon,Technology,Phones,OtterBox Phone Cover,881.54,-60.5,3,0.15,Consumer,Standard Class
10/02/2024,East,New York,Office Supplies,Supplies,Scissors Set,543.88,-28.76,9,0,Home Office,Second Class
06/13/2023,West,Idaho,Office Supplies,Paper,Universal Legal Pad,315.84,-3.57,6,0.2,Corporate,Second Class
10/19/2022,South,Tennessee,Office Supplies,Paper,Boise Multi-Use Paper,579.59,-44.71,5,0.5,Consumer,Second Class
10/31/2024,South,Alabama,Office Supplies,Art,Crayola Colored Pencils,89.37,19.05,4,0.6,Home Office,Second Class
05/22/2021,Central,Ohio,Office Supplies,Storage,Iris Stackable Bin,1401.4,-267.76,6,0,Corporate,Second Class
06/21/2024,West,California,Office Supplies,Binders,Cardinal Ring Binder,380.29,44.81,14,0.8,Corporate,Second Class
12/14/2024,Central,Iowa,Office Supplies,Paper,HP Premium Paper,108.24,-18.51,14,0.6,Home Office,Standard Class
06/24/2023,West,Idaho,Furniture,Bookcases,Hon Metal Bookcase,559.99,94.13,6,0.6,Corporate,First Class
07/03/2021,South,Georgia,Office Supplies,Binders,Avery Durable Binder,101.58,-14.59,7,0.7,Home Office,Same Day
07/20/2022,Central,Nebraska,Furniture,Bookcases,Sauder Heritage Bookcase,2223.38,-220.76,14,0.15,Consumer,Same Day
02/28/2024,Central,Wisconsin,Office Supplies,Paper,HP Premium Paper,1345.74,-132.25,13,0.3,Consumer,Standard Class
06/24/2023,East,New Hampshire,Technology,Machines,HP LaserJet Printer,861.37,-50.4,7,0.8,Corporate,Standard Class
04/26/2021,South,Kentucky,Office Supplies,Supplies,Scissors Set,438.41,87.84,10,0.1,Consumer,Standard Class
09/25/2024,East,New York,Technology,Phones,Apple iPhone Case,4863.22,-805.8,7,0.1,Home Office,Same Day
01/28/2023,South,Louisiana,Office Supplies,Labels,Kroy Label Tape,201.02,-30.27,9,0.3,Home Office,First Class
05/13/2023,South,Florida,Furniture,Tables,Chromcraft Round Table,2116.55,374.72,11,0.1,Corporate,First Class
08/31/2022,South,Kentucky,Office Supplies,Art,Crayola Colored Pencils,1547.63,-77.79,12,0.3,Corporate,First Class
08/10/2021,South,South Carolina,Office Supplies,Art,Crayola Colored Pencils,548.85,27.34,13,0.8,Home Office,Same Day
04/24/2023,Central,Nebraska,Office Supplies,Fasteners,Officemate Paper Clips,196.84,26.44,1,0,Consumer,Second Class
07/12/2022,South,Tennessee,Furniture,Chairs,Novimex Swivel Chair,4444.16,-875.65,9,0.15,Home Office,Second Class
11/25/2022,West,Oregon,Office Supplies,Art,Crayola Colored Pencils,826.62,107.74,6,0.4,Home Office,Second Class
04/27/2023,South,North Carolina,Furniture,Furnishings,Fellowes Monitor Stand,69.42,-11.36,1,0.15,Corporate,First Class
01/22/2024,West,California,Furniture,Furnishings,Eldon Desk Lamp,1287.48,-201.94,2,0.1,Home Office,Second Class
07/31/2024,East,New York,Technology,Machines,Brother Fax Machine,5126.35,1729.45,13,0,Consumer,Second Class
03/08/2024,West,Colorado,Furniture,Bookcases,Bush Wood Bookcase,3571.07,-837.96,7,0,Corporate,First Class
09/12/2024,West,California,Technology,Copiers,Xerox WorkCentre Copier,8501.8,-70.36,11,0.15,Home Office,Standard Class
09/14/2022,East,New Hampshire,Technology,Machines,Brother Fax Machine,5768.45,-136.3,7,0.3,Corporate,Second Class
11/27/2023,South,Florida,Technology,Accessories,Kensington Keyboard,755.16,120.35,7,0.5,Corporate,Standard Class
07/20/2024,Central,Minnesota,Technology,Machines,Brother Fax Machine,4885.38,1102.41,7,0,Corporate,Same Day
11/22/2021,West,Nevada,Furniture,Tables,Lesro Reception Table,4148.4,-280.01,8,0.1,Corporate,Second Class
12/29/2021,South,Florida,Technology,Accessories,Belkin Surge Protector,990.63,-97.09,4,0.7,Corporate,Same Day
07/25/2021,South,Alabama,Furniture,Bookcases,Bush Wood Bookcase,1322.81,-24.07,5,0.6,Home Office,Standard Class
12/01/2023,South,Kentucky,Office Supplies,Binders,Cardinal Ring Binder,1434.12,452.59,12,0.5,Home Office,Second Class
05/19/2022,Central,Wisconsin,Technology,Accessories,Logitech Wireless Mouse,2708.4,334.82,11,0.7,Consumer,Same Day
07/14/2022,Central,Missouri,Furniture,Chairs,Bush Mid-Back Chair,439.01,-49.73,1,0.5,Home Office,Second Class
